invoice_number,csv_amount,bq_amount,state,start_date,end_date,_merge,category,amount_diff
INV-110495,496.0,495.7,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.3
INV-110496,120.0,120.08,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.08
INV-110497,838.0,838.04,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.04
INV-110498,140.0,139.21,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.79
INV-110500,508.0,509.24,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-1.24
INV-110501,6247.0,6245.95,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.05
INV-110502,2032.0,2031.71,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.29
INV-110503,451.0,450.12,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.88
INV-110504,79.0,79.88,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.88
INV-110505,1098.0,1098.52,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.52
INV-110506,80956.0,80955.6,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.4
INV-110507,333.0,333.6,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.6
INV-110508,94.0,93.46,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.54
INV-110509,89.0,88.89,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.11
INV-110510,251.0,250.88,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.12
INV-110511,58.0,57.98,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.02
INV-110512,414.0,412.96,overdue,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.04
INV-110513,572.0,571.62,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.38
INV-110514,327.0,326.6,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.4
INV-110515,92.0,93.19,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-1.19
INV-110516,3862.0,3861.74,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.26
INV-110517,79.0,79.88,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.88
INV-110518,1911.0,1910.37,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.63
INV-110519,163.0,162.67,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.33
INV-110520,2923.0,2922.43,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.57
INV-110521,118.0,116.58,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.42
INV-110522,8635.0,8635.05,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.05
INV-110523,2279.0,2278.05,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.95
INV-110524,105.0,104.87,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.13
INV-110526,1582.0,1581.31,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.69
INV-110527,10790.0,10790.7,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.7
INV-110528,260.0,259.15,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.85
INV-110530,9974.0,9973.6,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.4
INV-110531,24.0,24.44,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.44
INV-110532,212.0,211.89,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.11
INV-110533,550.0,550.48,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.48
INV-110535,680.0,679.44,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.56
INV-110536,263.0,263.21,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.21
INV-110557,514.0,514.07,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.07
INV-110558,8314.0,8314.45,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.45
INV-110559,913.0,913.78,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.78
INV-110560,165.0,164.45,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.55
INV-110561,577.0,577.6,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.6
INV-110562,508.0,508.48,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.48
INV-110563,3186.0,3185.38,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.62
INV-110564,328.0,328.1,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.1
INV-110565,202.0,202.02,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.02
INV-110566,152.0,151.8,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.2
INV-110567,567.0,566.75,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.25
INV-110568,70.0,70.97,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.97
INV-110569,599.0,599.41,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.41
INV-110570,411.0,410.37,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.63
INV-110571,190.0,189.77,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.23
INV-110572,13077.0,13077.39,overdue,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.39
INV-110573,511.0,510.91,overdue,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.09
INV-110574,107.0,106.17,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.83
INV-110575,976.0,974.75,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.25
INV-110576,2281.0,2281.72,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.72
INV-110577,212.0,211.89,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.11
INV-110578,4311.0,4310.92,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.08
INV-110579,1213.0,1212.85,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.15
INV-110580,415.0,414.54,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.46
INV-110581,194.0,192.92,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.08
INV-110582,75.0,74.2,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.8
INV-110583,116.0,115.53,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.47
INV-110584,2272.0,2272.06,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.06
INV-110585,225.0,225.32,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.32
INV-110586,371.0,371.07,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.07
INV-110587,217.0,216.17,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.83
INV-110588,84.0,83.88,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.12
INV-110589,202.0,202.4,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.4
INV-110590,188.0,188.5,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.5
INV-110591,858.0,857.04,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.96
INV-110592,87.0,87.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110593,101.0,101.2,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.2
INV-110594,278.0,278.3,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.3
INV-110595,97.0,96.78,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.22
INV-110596,910.0,909.15,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.85
INV-110597,87.0,87.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110598,3894.0,3893.45,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.55
INV-110599,718.0,717.06,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.94
INV-110600,197.0,196.81,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.19
INV-110601,136.0,135.99,paid,2025-08-31,2025-08-31,both,MATCHED,0.01
INV-110603,1269.0,1269.38,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.38
INV-110604,100.0,100.0,paid,2025-08-31,2025-08-31,both,MATCHED,0.0
INV-110605,201.0,200.79,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.21
INV-110606,2353.0,2352.0,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.0
INV-110607,202.0,202.95,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.95
INV-110608,395.0,395.09,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.09
INV-110609,159.0,159.3,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.3
INV-110610,133.0,132.83,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.17
INV-110611,448.0,448.38,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.38
INV-110612,96.0,96.67,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.67
INV-110613,50.0,49.94,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.06
INV-110614,1033.0,1033.32,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.32
INV-110615,142.0,141.17,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.83
INV-110616,185.0,184.77,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.23
INV-110617,911.0,911.44,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.44
INV-110618,207.0,206.99,paid,2025-08-31,2025-08-31,both,MATCHED,0.01
INV-110619,1862.0,1861.83,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.17
INV-110620,241.0,240.35,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.65
INV-110621,428.0,426.95,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,1.05
INV-110622,406.0,405.87,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.13
INV-110623,116.0,115.53,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.47
INV-110624,368.0,368.92,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.92
INV-110625,934.0,935.06,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-1.06
INV-110626,75.0,74.2,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.8
INV-110627,946.0,946.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110628,161.0,161.15,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.15
INV-110629,97.0,96.78,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.22
INV-110630,389.0,388.99,paid,2025-08-31,2025-08-31,both,MATCHED,0.01
INV-110631,70.0,70.97,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.97
INV-110632,210.0,209.39,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.61
INV-110633,97.0,96.78,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.22
INV-110634,475.0,474.38,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.62
INV-110635,180.0,180.27,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.27
INV-110636,277.0,276.86,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.14
INV-110637,117.0,116.16,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.84
INV-110638,202.0,202.95,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.95
INV-110639,127.0,126.5,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.5
INV-110640,1170.0,1170.77,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.77
INV-110641,202.0,202.4,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.4
INV-110642,103.0,103.22,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.22
INV-110643,158.0,158.13,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.13
INV-110644,97.0,96.78,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.22
INV-110645,87.0,87.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110646,67.0,66.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.58
INV-110647,87.0,87.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110648,541.0,541.1,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.1
INV-110649,258.0,258.09,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.09
INV-110650,2882.0,2881.13,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.87
INV-110651,2837.0,2837.28,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.28
INV-110652,142.0,141.94,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.06
INV-110653,262.0,262.24,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.24
INV-110654,1873.0,1873.61,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.61
INV-110655,5365.0,5365.14,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.14
INV-110656,202.0,202.4,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.4
INV-110657,87.0,87.42,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.42
INV-110658,1247.0,1247.56,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.56
INV-110659,27311.0,27311.58,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.58
INV-110660,447.0,446.46,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.54
INV-110661,79.0,79.97,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.97
INV-110663,180.0,180.27,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.27
INV-110664,1293.0,1292.87,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.13
INV-110665,408.0,,,,,left_only,IN_CSV_NOT_IN_BQ,408.0
INV-110666,119.0,,,,,left_only,IN_CSV_NOT_IN_BQ,119.0
INV-110667,5453.0,5452.27,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.73
INV-110668,1850.0,,,,,left_only,IN_CSV_NOT_IN_BQ,1850.0
INV-110669,1307.0,1307.03,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.03
INV-110670,64776.0,64775.46,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.54
INV-110671,10937.0,10936.39,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.61
